filename,filepath,emotion,transcription,dataset,emotion_label,gender,method,session
Ses01M_script02_1_M017,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M017.wav,exc,I can't believe I got out of the house without my fly zipped up even.,IEMOCAP,excited,M,script,1
Ses01M_script02_1_F022,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_F022.wav,ang,"Last year, you'll also remember we got--our shoes got wet, I got sand in my panties, you got a sore throat, we got into a big fight and we did not see the grunions.",IEMOCAP,angry,M,script,1
Ses01M_script02_1_F023,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_F023.wav,ang,We didn't see them the year before either.,IEMOCAP,angry,M,script,1
Ses01M_script02_1_M016,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M016.wav,exc,"Oh yeah, I'm so excited right now I'm like a kid.",IEMOCAP,excited,M,script,1
Ses01M_script02_1_M002,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M002.wav,exc,"Look, there what's that, what's that?  Is it--",IEMOCAP,excited,M,script,1
Ses01M_script02_1_M014,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M014.wav,exc,"You know what we should've brought a blanket too.  Man, our blanket, our blanket.  Wish I had six-pack too, a six-pack would be just the ticket right about now, huh, six-pack.",IEMOCAP,excited,M,script,1
Ses01M_script02_1_M000,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M000.wav,exc,"What time is it?  God, this is great, isn't it?  I can't believe it.",IEMOCAP,excited,M,script,1
Ses01M_script02_1_M028,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M028.wav,ang,People in Kansas would have to get plane tickets and make hotel reservations to see this.  It's only forty minutes away; it's just too good to pass up.,IEMOCAP,angry,M,script,1
Ses01M_script02_1_F021,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_F021.wav,ang,Yes.,IEMOCAP,angry,M,script,1
Ses01M_script02_1_F009,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_F009.wav,hap,I wonder if they can hear me talk,IEMOCAP,happy,M,script,1
Ses01M_script02_1_F008,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_F008.wav,neu,I'm fine.,IEMOCAP,neutral,M,script,1
Ses01M_script02_1_F020,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_F020.wav,fru,I'm not.,IEMOCAP,frustrated,M,script,1
Ses01M_script02_1_M029,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M029.wav,xxx,Yeah but that like flopping around is what to do it's like spawning or mating or something.  This is like the highlight of their little fish lives.  It's like life's last orgy.,IEMOCAP,xxx,M,script,1
Ses01M_script02_1_M001,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M001.wav,exc,"Of course I did want to a little further up the coast you know get away from all the lights and people and everything.  Is it midnight, do they always start at midnight?  Is that what it is midnight?  How you doing, huh? You okay?  That's good.",IEMOCAP,excited,M,script,1
Ses01M_script02_1_M015,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M015.wav,xxx,What's wrong?  Are you okay?  Huh?  You cold?,IEMOCAP,xxx,M,script,1
Ses01M_script02_1_M046,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M046.wav,exc,"It's crazy.  Look at this, I'm giving myself goose bumps, the hairs are standing up on my arm.",IEMOCAP,excited,M,script,1
Ses01M_script02_1_M044,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M044.wav,exc,"And form the line and started swimming, swimming that would bring them to this point here...",IEMOCAP,excited,M,script,1
Ses01M_script02_1_M045,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M045.wav,exc,It's like urgency that's pure urge you know.  It's single-mindedness with no mind.,IEMOCAP,excited,M,script,1
Ses01M_script02_1_M041,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M041.wav,exc,"They don't know why, we don't know why.  No one like sent them an invitation or gave them a map or direction...",IEMOCAP,excited,M,script,1
Ses01M_script02_1_M040,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M040.wav,exc,"Out there, there's like this big mass of silver fish they're heading this way...",IEMOCAP,excited,M,script,1
Ses01M_script02_1_M042,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M042.wav,exc,They just all turned at once and they just form this line as long as the California coast.  And they just started swimming...,IEMOCAP,excited,M,script,1
Ses01M_script02_1_M043,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M043.wav,exc,Like some little time release fire cracker went off inside their little tiny bodies.  And they all turned as one...,IEMOCAP,excited,M,script,1
Ses01M_script02_1_M018,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M018.wav,xxx,"I wonder if they can hear me talking, you know.",IEMOCAP,xxx,M,script,1
Ses01M_script02_1_M030,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M030.wav,neu,"Yeah, they do.",IEMOCAP,neutral,M,script,1
Ses01M_script02_1_M024,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M024.wav,fru,"No, wait no, no that's not my point.  My point is there is no point and coming all the way down here if we just turn around and go home.",IEMOCAP,frustrated,M,script,1
Ses01M_script02_1_F011,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_F011.wav,fru,"It's after eleven, let's go home.",IEMOCAP,frustrated,M,script,1
Ses01M_script02_1_F005,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_F005.wav,ang,"You keep saying ""my flashlight"" like somehow it's just yours. How's that supposed to make me feel?",IEMOCAP,angry,M,script,1
Ses01M_script02_1_F004,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_F004.wav,xxx,"It's ours; it's my flashlight, too.",IEMOCAP,xxx,M,script,1
Ses01M_script02_1_F010,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_F010.wav,fru,I'm cold.,IEMOCAP,frustrated,M,script,1
Ses01M_script02_1_M025,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M025.wav,xxx,Don't you want to see it?,IEMOCAP,xxx,M,script,1
Ses01M_script02_1_M031,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M031.wav,exc,"Well, okay whatever, okay but it's a fish who do something that like no other fish do, you know, it's like those swallows that return to Capistrano or those like those lemmings that jumped off the cliffs, you know.",IEMOCAP,excited,M,script,1
Ses01M_script02_1_M019,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M019.wav,xxx,Like feel the vibrations in the sand when we move around.,IEMOCAP,xxx,M,script,1
Ses01M_script02_1_M027,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M027.wav,fru,It's not stupid.  It's a natural phenomenon.,IEMOCAP,frustrated,M,script,1
Ses01M_script02_1_M033,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M033.wav,xxx,For real?,IEMOCAP,xxx,M,script,1
Ses01M_script02_1_F006,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_F006.wav,xxx,Yeah.,IEMOCAP,xxx,M,script,1
Ses01M_script02_1_F012,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_F012.wav,fru,There is no point.,IEMOCAP,frustrated,M,script,1
Ses01M_script02_1_F013,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_F013.wav,fru,That's my point.,IEMOCAP,frustrated,M,script,1
Ses01M_script02_1_F007,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_F007.wav,neu,No.,IEMOCAP,neutral,M,script,1
Ses01M_script02_1_M032,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M032.wav,exc,"It's like a little bit of the unexplainable, a little magic, a little mystery.  I just don't see how you can not be interested in this.",IEMOCAP,excited,M,script,1
Ses01M_script02_1_M026,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M026.wav,fru,Why not?,IEMOCAP,frustrated,M,script,1
Ses01M_script02_1_M022,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M022.wav,neu,Right.,IEMOCAP,neutral,M,script,1
Ses01M_script02_1_M036,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M036.wav,fru,And last year I remember like distinctively you were so excited to get here that you didn't realize you stubbed your toe until we were in a car.,IEMOCAP,frustrated,M,script,1
Ses01M_script02_1_F003,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_F003.wav,xxx,That's not your flashlight.,IEMOCAP,xxx,M,script,1
Ses01M_script02_1_F017,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_F017.wav,ang,"Pass what up?  These little fish swim out of the ocean, they flop around on the sand then they swim back and then they die.",IEMOCAP,angry,M,script,1
Ses01M_script02_1_F016,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_F016.wav,xxx,"I just don't, it's stupid.",IEMOCAP,xxx,M,script,1
Ses01M_script02_1_F002,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_F002.wav,sur,What flashlight?,IEMOCAP,surprised,M,script,1
Ses01M_script02_1_M037,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M037.wav,neu,We just weren't in a good spot though.,IEMOCAP,neutral,M,script,1
Ses01M_script02_1_M023,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M023.wav,neu,That's my point too.,IEMOCAP,neutral,M,script,1
Ses01M_script02_1_M035,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M035.wav,fru,"I don't get it though, I mean the first time we came here you said it was like the best night of your life...",IEMOCAP,frustrated,M,script,1
Ses01M_script02_1_M021,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M021.wav,fru,What are you kidding?  We just got here.  We don't want to turn around and go home now.  What's the point coming all the way down here?,IEMOCAP,frustrated,M,script,1
Ses01M_script02_1_M009,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M009.wav,neu,"Oh, well, yeah of course.",IEMOCAP,neutral,M,script,1
Ses01M_script02_1_F014,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_F014.wav,ang,Then let's go.,IEMOCAP,angry,M,script,1
Ses01M_script02_1_F000,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_F000.wav,xxx,I'm fine.,IEMOCAP,xxx,M,script,1
Ses01M_script02_1_F001,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_F001.wav,fru,Ugh...,IEMOCAP,frustrated,M,script,1
Ses01M_script02_1_F015,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_F015.wav,xxx,Not particularly.,IEMOCAP,xxx,M,script,1
Ses01M_script02_1_M008,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M008.wav,xxx,Whose is it?,IEMOCAP,xxx,M,script,1
Ses01M_script02_1_M020,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M020.wav,fru,Do you want my jacket?,IEMOCAP,frustrated,M,script,1
Ses01M_script02_1_M034,Data/IEMOCAP/Session1/sentences/wav/Ses01M_script02_1/Ses01M_script02_1_M034.wav,fru,All right.,IEMOCAP,frustrated,M,script,1
Ses01F_impro03_M024,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M024.wav,neu,That's fair enough.,IEMOCAP,neutral,F,impro0,1
Ses01F_impro03_M018,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M018.wav,sur,Wow.,IEMOCAP,surprised,F,impro0,1
Ses01F_impro03_F011,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F011.wav,xxx,"He's not going to be a citizen, though.",IEMOCAP,xxx,F,impro0,1
Ses01F_impro03_F005,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F005.wav,hap,It was at the slot machines.,IEMOCAP,happy,F,impro0,1
Ses01F_impro03_F004,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F004.wav,hap,Um- Yes.  It was very romantic.,IEMOCAP,happy,F,impro0,1
Ses01F_impro03_F010,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F010.wav,hap,Oh.  I hadn't even thought about that.,IEMOCAP,happy,F,impro0,1
Ses01F_impro03_M019,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M019.wav,neu,I'm a big fan of the Wheel of Fortune quarters. But it just costs so much.  I don't know.,IEMOCAP,neutral,F,impro0,1
Ses01F_impro03_F006,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F006.wav,hap,"Uhuh, uhuh.  He won big and he-and he realized that the only thing that would make it better was me as his bride.",IEMOCAP,happy,F,impro0,1
Ses01F_impro03_F012,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F012.wav,hap,Oh.  Totally.,IEMOCAP,happy,F,impro0,1
Ses01F_impro03_F013,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F013.wav,hap,I guess I'll-  I guess I'll have an internet husband.[LAUGHTER],IEMOCAP,happy,F,impro0,1
Ses01F_impro03_F007,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F007.wav,xxx,Hey.  Let's get married and I said okay.,IEMOCAP,xxx,F,impro0,1
Ses01F_impro03_M022,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M022.wav,exc,Awesome.,IEMOCAP,excited,F,impro0,1
Ses01F_impro03_F003,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F003.wav,xxx,Chuck. [LAUGHTER],IEMOCAP,xxx,F,impro0,1
Ses01F_impro03_F017,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F017.wav,neu,"Uh, I think seven hundred and fifty dollars.",IEMOCAP,neutral,F,impro0,1
Ses01F_impro03_F016,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F016.wav,hap,"He likes to keep tabs, you know.",IEMOCAP,happy,F,impro0,1
Ses01F_impro03_F002,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F002.wav,hap,Yeah.  In the old town part.,IEMOCAP,happy,F,impro0,1
Ses01F_impro03_M023,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M023.wav,hap,[LAUGHTER] Cat babies.,IEMOCAP,happy,F,impro0,1
Ses01F_impro03_M009,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M009.wav,neu,"Does that mean that you're going to get citizenship, too, in- in England or whatever?",IEMOCAP,neutral,F,impro0,1
Ses01F_impro03_M021,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M021.wav,neu,"like, wait, but it's just pennies.  You're like, wait a minute I'm on to you.",IEMOCAP,neutral,F,impro0,1
Ses01F_impro03_F014,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F014.wav,xxx,I have an internet boyfriend.  I guess I'll have to juggle the two.  Is that cheating?  I don't know. Hmm.,IEMOCAP,xxx,F,impro0,1
Ses01F_impro03_F000,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F000.wav,hap,Well Vegas was awesome.,IEMOCAP,happy,F,impro0,1
Ses01F_impro03_F001,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F001.wav,hap,"And, um, I got married.",IEMOCAP,happy,F,impro0,1
Ses01F_impro03_F015,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F015.wav,exc,"Yeah, so [LAUGHTER] He's calling me now",IEMOCAP,excited,F,impro0,1
Ses01F_impro03_M020,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M020.wav,neu,"But the pennies always get you because you end up spending like, you know, fifty bucks.",IEMOCAP,neutral,F,impro0,1
Ses01F_impro03_M008,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M008.wav,neu,Yeah.,IEMOCAP,neutral,F,impro0,1
Ses01F_impro03_M011,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M011.wav,neu,Yeah.  But he'll have like a long visa.  Can you go visit then for a long time?,IEMOCAP,neutral,F,impro0,1
Ses01F_impro03_M005,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M005.wav,xxx,Oh.  The Wheel of Fortune slots?,IEMOCAP,xxx,F,impro0,1
Ses01F_impro03_F024,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F024.wav,hap,Well so now we're married. We have cat children.,IEMOCAP,happy,F,impro0,1
Ses01F_impro03_F018,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F018.wav,neu,Penny slots. That's what he plays.,IEMOCAP,neutral,F,impro0,1
Ses01F_impro03_F019,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F019.wav,neu,Yeah.,IEMOCAP,neutral,F,impro0,1
Ses01F_impro03_F025,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F025.wav,hap,"We renamed Brenda, Lumber Janet.",IEMOCAP,happy,F,impro0,1
Ses01F_impro03_M004,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M004.wav,xxx,Did you propose to you?,IEMOCAP,xxx,F,impro0,1
Ses01F_impro03_M010,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M010.wav,xxx,Yeah.  Think about that.,IEMOCAP,xxx,F,impro0,1
Ses01F_impro03_M006,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M006.wav,neu,He turned to you and was like...,IEMOCAP,neutral,F,impro0,1
Ses01F_impro03_M012,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M012.wav,xxx,"Oh, how are you going to do the long distance thing?  So wait, are you going to move there?",IEMOCAP,xxx,F,impro0,1
Ses01F_impro03_F026,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F026.wav,hap,She needs a new name each state that we go into. [LAUGHTER],IEMOCAP,happy,F,impro0,1
Ses01F_impro03_M013,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M013.wav,hap,Like you need another one of those.[LAUGHTER],IEMOCAP,happy,F,impro0,1
Ses01F_impro03_M007,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M007.wav,hap,[LAUGHTER] That's really romantic.,IEMOCAP,happy,F,impro0,1
Ses01F_impro03_M003,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M003.wav,exc,Who did you marry?,IEMOCAP,excited,F,impro0,1
Ses01F_impro03_M017,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M017.wav,sur,Really? Penny slots?,IEMOCAP,surprised,F,impro0,1
Ses01F_impro03_F022,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F022.wav,neu,Fifty bucks. Mmhmm.,IEMOCAP,neutral,F,impro0,1
Ses01F_impro03_F023,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F023.wav,neu,Yeah.,IEMOCAP,neutral,F,impro0,1
Ses01F_impro03_M016,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M016.wav,neu,How much did he win at the slot?,IEMOCAP,neutral,F,impro0,1
Ses01F_impro03_M002,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M002.wav,sur,Shut up.  No- in Vegas?,IEMOCAP,surprised,F,impro0,1
Ses01F_impro03_M014,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M014.wav,hap,Is that your phone?,IEMOCAP,happy,F,impro0,1
Ses01F_impro03_M000,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M000.wav,neu,So what's up?  What's new?,IEMOCAP,neutral,F,impro0,1
Ses01F_impro03_F009,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F009.wav,hap,But we're going to have a honeymoon cruise.,IEMOCAP,happy,F,impro0,1
Ses01F_impro03_F021,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F021.wav,hap,Yeah.  We played Wheel of Fortune pennies.  It's like a giant thing with like-,IEMOCAP,happy,F,impro0,1
Ses01F_impro03_F020,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F020.wav,xxx,Oh.,IEMOCAP,xxx,F,impro0,1
Ses01F_impro03_F008,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F008.wav,hap,"Yeah.  Well.  You know, because he's leaving the next day.",IEMOCAP,happy,F,impro0,1
Ses01F_impro03_M001,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M001.wav,neu,Yeah.  I heard.,IEMOCAP,neutral,F,impro0,1
Ses01F_impro03_M015,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M015.wav,hap,He loves you.,IEMOCAP,happy,F,impro0,1
Ses01F_impro04_M022,Data/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M022.wav,neu,maybe get a car.,IEMOCAP,neutral,F,impro0,1
